,mass_A
t,x
37.8238700000000000,-0.0291058900000000
37.8718000000000000,-0.0359391600000000
37.9358700000000000,-0.0403588500000000
37.9837300000000000,-0.0422486000000000
38.0319700000000000,-0.0414982500000000
38.0798700000000000,-0.0369880300000000
38.1278700000000000,-0.0313697500000000
38.1758300000000000,-0.0225382700000000
38.2241000000000000,-0.0118698700000000
38.2718000000000000,-0.0006231611000000
38.3357700000000000,0.0098502930000000
38.3838300000000000,0.0193955100000000
38.4319700000000000,0.0276313600000000
38.4799000000000000,0.0352742600000000
38.5279000000000000,0.0382969500000000
38.5758000000000000,0.0379475400000000
38.6240700000000000,0.0337338300000000
38.6879000000000000,0.0274860800000000
38.7358000000000000,0.0190326700000000
38.7838000000000000,0.0091404310000000
38.8318700000000000,-0.0024924370000000
38.8800000000000000,-0.0132749700000000
38.9279000000000000,-0.0237651400000000
38.9758000000000000,-0.0328698600000000
39.0239300000000000,-0.0383160900000000
39.0879300000000000,-0.0413557700000000
39.1358300000000000,-0.0416798400000000
39.1838000000000000,-0.0396476200000000
39.2320000000000000,-0.0340868000000000
39.2799000000000000,-0.0270765400000000
39.3278000000000000,-0.0173442400000000
39.3758300000000000,-0.0062409540000000
39.4241000000000000,0.0045409650000000
39.4879300000000000,0.0145770000000000
39.5358300000000000,0.0234892000000000
39.5838300000000000,0.0321391600000000
39.6319300000000000,0.0369510300000000
39.6799000000000000,0.0377660500000000
39.7279000000000000,0.0359894600000000
39.7758700000000000,0.0305291000000000
39.8400000000000000,0.0237800900000000
39.8879700000000000,0.0141953900000000
39.9358300000000000,0.0040648610000000
39.9837700000000000,-0.0074596700000000
40.0320000000000000,-0.0178113600000000
40.0799700000000000,-0.0276855200000000
40.1279000000000000,-0.0340358200000000
40.1758300000000000,-0.0390919500000000
40.2398700000000000,-0.0413946500000000
40.2879000000000000,-0.0408654600000000
40.3357700000000000,-0.0368643000000000
40.3838300000000000,-0.0304765500000000
40.4319700000000000,-0.0228395400000000
40.4798000000000000,-0.0126356600000000
40.5278300000000000,-0.0017154280000000
40.5917700000000000,0.0091997100000000
40.6398300000000000,0.0193734300000000
40.6879300000000000,0.0271344000000000
40.7358300000000000,0.0341579200000000
40.7838700000000000,0.0373820700000000
40.8319000000000000,0.0372638300000000
40.8798000000000000,0.0327546600000000
40.9278300000000000,0.0270006900000000
40.9919300000000000,0.0180067800000000
41.0398700000000000,0.0084449640000000
41.0879300000000000,-0.0021665360000000
41.1359000000000000,-0.0130549000000000
41.1839000000000000,-0.0232297400000000
41.2318700000000000,-0.0299403900000000
41.2798700000000000,-0.0365749500000000
41.3279300000000000,-0.0398905700000000
41.3919700000000000,-0.0400223500000000
41.4399700000000000,-0.0384879800000000
41.4879300000000000,-0.0333464900000000
41.5358700000000000,-0.0273772900000000
41.5839000000000000,-0.0182924300000000
41.6318700000000000,-0.0067776100000000
41.6800000000000000,0.0035649010000000
41.7439300000000000,0.0136433400000000
41.7917700000000000,0.0221581600000000
41.8400000000000000,0.0302751500000000
41.8878700000000000,0.0347047300000000
41.9358300000000000,0.0358793900000000
41.9838700000000000,0.0347697200000000
42.0319300000000000,0.0295094700000000
42.0799300000000000,0.0226277000000000
42.1439700000000000,0.0135308500000000
42.1919300000000000,0.0036818370000000
42.2399000000000000,-0.0075825440000000
42.2879300000000000,-0.0175467300000000
42.3358000000000000,-0.0259075100000000
42.3838700000000000,-0.0339403500000000
42.4318700000000000,-0.0379953100000000
42.4797700000000000,-0.0400798800000000
42.5439300000000000,-0.0393827600000000
42.5918700000000000,-0.0358805300000000
42.6398700000000000,-0.0296387000000000
42.6878300000000000,-0.0221257800000000
42.7358000000000000,-0.0124748100000000
42.7838000000000000,-0.0014906090000000
42.8318300000000000,0.0085885290000000
42.8957700000000000,0.0179870100000000
42.9437700000000000,0.0255142100000000
42.9919300000000000,0.0322416300000000
43.0399700000000000,0.0356177100000000
43.0879700000000000,0.0357356200000000
43.1358000000000000,0.0328653200000000
43.1838000000000000,0.0266045600000000
43.2319000000000000,0.0189122000000000
43.2958000000000000,0.0101954700000000
43.3439700000000000,-0.0008394688000000
43.3918700000000000,-0.0115384100000000
43.4398000000000000,-0.0210404400000000
43.4878700000000000,-0.0295920800000000
43.5358000000000000,-0.0355894300000000
43.5838300000000000,-0.0384221800000000
43.6479000000000000,-0.0391532700000000
43.6958000000000000,-0.0373784300000000
43.7438000000000000,-0.0327504700000000
43.7919300000000000,-0.0261494400000000
43.8398700000000000,-0.0175455000000000
43.8878000000000000,-0.0075357460000000
43.9358000000000000,0.0023834710000000
43.9839000000000000,0.0131545900000000
44.0479300000000000,0.0213107400000000
44.0957700000000000,0.0294471600000000
44.1439000000000000,0.0340750400000000
44.1918700000000000,0.0355721600000000
44.2398000000000000,0.0345603400000000
44.2878000000000000,0.0299615600000000
44.3358300000000000,0.0230937400000000
44.3838300000000000,0.0146746000000000
44.4479000000000000,0.0055142590000000
44.4958300000000000,-0.0056430810000000
44.5439300000000000,-0.0147707000000000
44.5919000000000000,-0.0238776000000000
44.6399000000000000,-0.0310943700000000
44.6879000000000000,-0.0365930600000000
44.7359000000000000,-0.0389234800000000
44.7998000000000000,-0.0387142400000000
44.8478300000000000,-0.0357047200000000
44.8959300000000000,-0.0303612500000000
44.9439700000000000,-0.0230917600000000
44.9919300000000000,-0.0132447900000000
45.0398700000000000,-0.0031864300000000
45.0878700000000000,0.0061804240000000
45.1358000000000000,0.0154555000000000
45.1997700000000000,0.0227590000000000
45.2478700000000000,0.0279748100000000
45.2957700000000000,0.0331160800000000
45.3439000000000000,0.0334763900000000
45.3919300000000000,0.0308410700000000
45.4398700000000000,0.0248409600000000
45.4878300000000000,0.0176156800000000
45.5518300000000000,0.0091769480000000
45.5998000000000000,-0.0004325226000000
45.6478700000000000,-0.0101765800000000
45.6958000000000000,-0.0199094900000000
45.7438700000000000,-0.0270606800000000
45.7918700000000000,-0.0325499600000000
45.8397700000000000,-0.0357722600000000
45.8878000000000000,-0.0365278200000000
45.9518300000000000,-0.0360061900000000
45.9997300000000000,-0.0320599000000000
46.0479000000000000,-0.0260835100000000
46.0957700000000000,-0.0183073300000000
46.1438000000000000,-0.0091350480000000
46.1918000000000000,-0.0000525667800000
46.2398300000000000,0.0095932970000000
46.2877700000000000,0.0180840700000000
46.3518700000000000,0.0246870300000000
46.3997700000000000,0.0298992400000000
46.4479300000000000,0.0324921900000000
46.4958000000000000,0.0320644100000000
46.5440300000000000,0.0276838500000000
46.5919700000000000,0.0218554100000000
46.6399000000000000,0.0145711200000000
46.7039000000000000,0.0052032750000000
46.7517700000000000,-0.0040649590000000
46.7997700000000000,-0.0136622500000000
46.8478300000000000,-0.0216366700000000
46.8958300000000000,-0.0282385100000000
46.9439300000000000,-0.0327987100000000
46.9918700000000000,-0.0351676300000000
47.0398000000000000,-0.0350175600000000
47.1039300000000000,-0.0327724800000000
47.1519300000000000,-0.0277288200000000
47.1998000000000000,-0.0214865500000000
47.2479300000000000,-0.0133293900000000
47.2957700000000000,-0.0041199990000000
47.3438700000000000,0.0060720770000000
47.3918700000000000,0.0142040500000000
47.4398700000000000,0.0221350200000000
47.5039000000000000,0.0278634800000000
47.5519000000000000,0.0314025300000000
47.5997700000000000,0.0317965900000000
47.6479000000000000,0.0306362600000000
47.6957700000000000,0.0254412900000000
47.7438700000000000,0.0183348900000000
47.7918700000000000,0.0108196600000000
47.8557700000000000,0.0012966220000000
47.9038300000000000,-0.0081843810000000
47.9519300000000000,-0.0166322400000000
47.9997700000000000,-0.0250095600000000
48.0478700000000000,-0.0306175600000000
48.0958000000000000,-0.0339611300000000
48.1439700000000000,-0.0349105200000000
48.1919000000000000,-0.0341540400000000
48.2558700000000000,-0.0299692000000000
48.3039300000000000,-0.0248861000000000
48.3519300000000000,-0.0175827400000000
48.3998000000000000,-0.0087734190000000
48.4478000000000000,0.0003147291000000
48.4958000000000000,0.0092002510000000
48.5438000000000000,0.0175286900000000
48.6078300000000000,0.0247232000000000
48.6557700000000000,0.0294305500000000
48.7038000000000000,0.0314370500000000
48.7518300000000000,0.0309978500000000
48.7997300000000000,0.0275395000000000
48.8478300000000000,0.0220770600000000
48.8958000000000000,0.0145353200000000
48.9438700000000000,0.0064881230000000
49.0078700000000000,-0.0029344330000000
49.0557300000000000,-0.0119841300000000
49.1038000000000000,-0.0208474800000000
49.1518000000000000,-0.0279883900000000
49.1998700000000000,-0.0321373900000000
49.2477700000000000,-0.0350358100000000
49.2958300000000000,-0.0349923400000000
49.3438300000000000,-0.0326515300000000
49.4078300000000000,-0.0274794600000000
49.4557700000000000,-0.0215404200000000
49.5038700000000000,-0.0133901000000000
49.5519000000000000,-0.0026485330000000
49.5998300000000000,0.0047316660000000
49.6478700000000000,0.0132450700000000
49.6957700000000000,0.0213700600000000
49.7599300000000000,0.0275828700000000
49.8077700000000000,0.0305450000000000
49.8557300000000000,0.0307860900000000
49.9039300000000000,0.0291432000000000
49.9519300000000000,0.0239547900000000
49.9997700000000000,0.0175651300000000
50.0477700000000000,0.0095985290000000
50.0958300000000000,0.0007604121000000
50.1598700000000000,-0.0089268110000000
50.2078700000000000,-0.0169032700000000
50.2557700000000000,-0.0242814500000000
50.3038300000000000,-0.0295761000000000
50.3519300000000000,-0.0328655900000000
50.3997300000000000,-0.0334828400000000
50.4477700000000000,-0.0328825900000000
50.5119300000000000,-0.0292682700000000
50.5598700000000000,-0.0236745000000000
50.6078000000000000,-0.0164849300000000
50.6557300000000000,-0.0081380910000000
50.7037300000000000,0.0008577074000000
50.7517300000000000,0.0090813830000000
50.7997700000000000,0.0167306000000000
50.8478700000000000,0.0235561600000000
50.9119300000000000,0.0282126100000000
50.9599000000000000,0.0303312100000000
51.0079000000000000,0.0295268400000000
51.0558300000000000,0.0257178000000000
